threshold,accuracy,precision,recall,f1
0.7498749874987499,0.47151396852507016,0.44442931081449194,0.9280432309442548,0.6010314975133542
0.74997499749975,0.47163596437721117,0.44448985151886666,0.9280432309442548,0.6010868564060053
0.7500750075007501,0.47163596437721117,0.44448985151886666,0.9280432309442548,0.6010868564060053
0.7501750175017502,0.47163596437721117,0.44448985151886666,0.9280432309442548,0.6010868564060053
0.7502750275027503,0.47163596437721117,0.44448985151886666,0.9280432309442548,0.6010868564060053
0.7503750375037505,0.4717579602293522,0.44455040871934604,0.9280432309442548,0.6011422254974208
0.7504750475047505,0.4717579602293522,0.44455040871934604,0.9280432309442548,0.6011422254974208
0.7505750575057506,0.4717579602293522,0.44455040871934604,0.9280432309442548,0.6011422254974208
0.7506750675067507,0.4717579602293522,0.44455040871934604,0.9280432309442548,0.6011422254974208
0.7507750775077509,0.4717579602293522,0.44455040871934604,0.9280432309442548,0.6011422254974208
0.7508750875087509,0.4717579602293522,0.44455040871934604,0.9280432309442548,0.6011422254974208
0.750975097509751,0.4717579602293522,0.44455040871934604,0.9280432309442548,0.6011422254974208
0.7510751075107511,0.4717579602293522,0.44455040871934604,0.9280432309442548,0.6011422254974208
0.7511751175117511,0.47200195193363426,0.44467157263559554,0.9280432309442548,0.6012529942878202
0.7512751275127513,0.47200195193363426,0.44467157263559554,0.9280432309442548,0.6012529942878202
0.7513751375137514,0.47200195193363426,0.44467157263559554,0.9280432309442548,0.6012529942878202
0.7514751475147515,0.47200195193363426,0.44467157263559554,0.9280432309442548,0.6012529942878202
0.7515751575157515,0.47200195193363426,0.44467157263559554,0.9280432309442548,0.6012529942878202
0.7516751675167517,0.47200195193363426,0.44467157263559554,0.9280432309442548,0.6012529942878202
0.7517751775177518,0.47200195193363426,0.44467157263559554,0.9280432309442548,0.6012529942878202
0.7518751875187519,0.47200195193363426,0.44467157263559554,0.9280432309442548,0.6012529942878202
0.751975197519752,0.47187995608149325,0.4445958838762437,0.9277588168373151,0.6011241131484382
0.7520752075207521,0.47187995608149325,0.4445958838762437,0.9277588168373151,0.6011241131484382
0.7521752175217522,0.47187995608149325,0.4445958838762437,0.9277588168373151,0.6011241131484382
0.7522752275227523,0.47187995608149325,0.4445958838762437,0.9277588168373151,0.6011241131484382
0.7523752375237523,0.4717579602293522,0.44452017448200654,0.9274744027303754,0.6009952082565426
0.7524752475247525,0.4717579602293522,0.44452017448200654,0.9274744027303754,0.6009952082565426
0.7525752575257526,0.4717579602293522,0.44452017448200654,0.9274744027303754,0.6009952082565426
0.7526752675267527,0.4717579602293522,0.44452017448200654,0.9274744027303754,0.6009952082565426
0.7527752775277528,0.4717579602293522,0.44452017448200654,0.9274744027303754,0.6009952082565426
0.7528752875287529,0.4717579602293522,0.44452017448200654,0.9274744027303754,0.6009952082565426
0.752975297529753,0.4717579602293522,0.44452017448200654,0.9274744027303754,0.6009952082565426
0.7530753075307531,0.4717579602293522,0.44452017448200654,0.9274744027303754,0.6009952082565426
0.7531753175317532,0.47163596437721117,0.4444444444444444,0.9271899886234357,0.6008662796055663
0.7532753275327533,0.47163596437721117,0.4444444444444444,0.9271899886234357,0.6008662796055663
0.7533753375337534,0.47163596437721117,0.4444444444444444,0.9271899886234357,0.6008662796055663
0.7534753475347535,0.4717579602293522,0.4445050449959095,0.9271899886234357,0.6009216589861751
0.7535753575357536,0.4717579602293522,0.4445050449959095,0.9271899886234357,0.6009216589861751
0.7536753675367537,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7537753775377538,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7538753875387539,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.753975397539754,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7540754075407541,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7541754175417542,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7542754275427543,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7543754375437544,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7544754475447545,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7545754575457546,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7546754675467547,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7547754775477548,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7548754875487549,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.754975497549755,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7550755075507551,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7551755175517552,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7552755275527553,0.47163596437721117,0.4444292922405564,0.926905574516496,0.6007926997879989
0.7553755375537554,0.4717579602293522,0.4444899072558647,0.926905574516496,0.6008480825958702
0.7554755475547555,0.4717579602293522,0.4444899072558647,0.926905574516496,0.6008480825958702
0.7555755575557556,0.4717579602293522,0.4444899072558647,0.926905574516496,0.6008480825958702
0.7556755675567557,0.47187995608149325,0.4445505388078025,0.926905574516496,0.6009034756153775
0.7557755775577558,0.47187995608149325,0.4445505388078025,0.926905574516496,0.6009034756153775
0.755875587558756,0.47187995608149325,0.4445505388078025,0.926905574516496,0.6009034756153775
0.755975597559756,0.4717579602293522,0.444474761255116,0.9266211604095563,0.6007744790706251
0.7560756075607561,0.4717579602293522,0.444474761255116,0.9266211604095563,0.6007744790706251
0.7561756175617562,0.47187995608149325,0.4445354072861236,0.9266211604095563,0.6008298755186722
0.7562756275627563,0.47187995608149325,0.4445354072861236,0.9266211604095563,0.6008298755186722
0.7563756375637564,0.47200195193363426,0.44459606986899564,0.9266211604095563,0.6008852821836961
0.7564756475647565,0.47200195193363426,0.44459606986899564,0.9266211604095563,0.6008852821836961
0.7565756575657566,0.47200195193363426,0.44459606986899564,0.9266211604095563,0.6008852821836961
0.7566756675667567,0.47200195193363426,0.44459606986899564,0.9266211604095563,0.6008852821836961
0.7567756775677568,0.47200195193363426,0.44459606986899564,0.9266211604095563,0.6008852821836961
0.7568756875687569,0.47187995608149325,0.44452026750375323,0.9263367463026166,0.6007562482707738
0.756975697569757,0.47187995608149325,0.44452026750375323,0.9263367463026166,0.6007562482707738
0.7570757075707572,0.47187995608149325,0.44452026750375323,0.9263367463026166,0.6007562482707738
0.7571757175717572,0.47187995608149325,0.44452026750375323,0.9263367463026166,0.6007562482707738
0.7572757275727573,0.47212394778577527,0.444641638225256,0.9263367463026166,0.6008670786827783
0.7573757375737574,0.47212394778577527,0.444641638225256,0.9263367463026166,0.6008670786827783
0.7574757475747576,0.47212394778577527,0.444641638225256,0.9263367463026166,0.6008670786827783
0.7575757575757576,0.47212394778577527,0.444641638225256,0.9263367463026166,0.6008670786827783
0.7576757675767577,0.47212394778577527,0.444641638225256,0.9263367463026166,0.6008670786827783
0.7577757775777578,0.47212394778577527,0.444641638225256,0.9263367463026166,0.6008670786827783
0.757875787578758,0.47212394778577527,0.444641638225256,0.9263367463026166,0.6008670786827783
0.757975797579758,0.47212394778577527,0.444641638225256,0.9263367463026166,0.6008670786827783
0.7580758075807581,0.47224594363791633,0.4447023484434735,0.9263367463026166,0.6009225092250923
0.7581758175817582,0.47224594363791633,0.4447023484434735,0.9263367463026166,0.6009225092250923
0.7582758275827584,0.47224594363791633,0.4447023484434735,0.9263367463026166,0.6009225092250923
0.7583758375837584,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
0.7584758475847585,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
0.7585758575857586,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
0.7586758675867586,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
0.7587758775877588,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
0.7588758875887589,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
0.758975897589759,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
0.759075907590759,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
0.7591759175917592,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
0.7592759275927593,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
0.7593759375937594,0.47212394778577527,0.4446265191861259,0.926052332195677,0.6007934311283328
